query,execution_time,table1_stats_filepath,table2_stats_filepath
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 20000.0 and partsupp.ps_suppkey > 4998.0 ;",8.28,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 20000.0 and partsupp.ps_suppkey > 10033.0 ;",8.333,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 298062.0 and partsupp.ps_partkey > 399973.0 ;",646.953,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 1.0 and partsupp.ps_partkey > 301367.0 ;",3206.96,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 1.0 and partsupp.ps_suppkey > 20000.0 ;",368.183,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 32.0 and orders.o_custkey > 149324.0 ;",7541.829,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 1.0 and partsupp.ps_suppkey > 4998.0 ;",3626.001,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 20000.0 and partsupp.ps_suppkey > 2.0 ;",8.51,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_totalprice from orders            where o_totalprice > 103144.79 ;",2842.128,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select r_regionkey from region            where r_regionkey > 3.0 ;",0.052,region_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_orderkey from orders            where o_orderkey > 930.0 ;",2534.497,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_suppkey from lineitem            where l_suppkey > 4000.0 ;",13732.709,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_custkey from customer            where c_custkey > 299993.0 ;",87.878,customer_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 120913.0 ;",217.235,part_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 4998.0 ;",1029.037,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 1996.0 ;",993.002,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_extendedprice from lineitem            where l_extendedprice > 47701.83 ;",14273.195,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_availqty from partsupp            where ps_availqty > 5500.0 ;",679.125,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 18967.0 ;",405.2,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select s_acctbal from supplier            where s_acctbal > 8921.28 ;",10.173,supplier_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_orderkey from orders            where o_orderkey > 1187014.0 ;",2594.004,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_retailprice from part            where p_retailprice > 1850.91 ;",133.223,part_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 15002.0 ;",869.767,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_extendedprice from lineitem            where l_extendedprice > 15242.31 ;",14332.998,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_partkey from partsupp            where ps_partkey > 99956.0 ;",830.499,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_partkey from partsupp            where ps_partkey > 341618.0 ;",444.633,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_partkey from partsupp            where ps_partkey > 399973.0 ;",353.329,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_extendedprice from lineitem            where l_extendedprice > 55105.92 ;",14277.777,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 10033.0 ;",718.918,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_orderkey from orders            where o_orderkey > 10184768.0 ;",2359.742,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_suppkey from lineitem            where l_suppkey > 3011.0 ;",14281.83,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_totalprice from orders            where o_totalprice > 199901.69 ;",2363.022,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_partkey from lineitem            where l_partkey > 379476.0 ;",13806.723,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_acctbal from customer            where c_acctbal > 5013.51 ;",166.748,customer_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select s_acctbal from supplier            where s_acctbal > 8379.6 ;",11.017,supplier_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_suppkey from lineitem            where l_suppkey > 20000.0 ;",14308.12,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_orderkey from lineitem            where l_orderkey > 595810.0 ;",14382.913,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_availqty from partsupp            where ps_availqty > 7034.0 ;",886.61,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_supplycost from partsupp            where ps_supplycost > 149.4 ;",887.724,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_retailprice from part            where p_retailprice > 1148.1 ;",241.147,part_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_custkey from orders            where o_custkey > 179866.0 ;",2391.193,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_partkey from lineitem            where l_partkey > 19251.0 ;",13857.095,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_extendedprice from lineitem            where l_extendedprice > 29909.76 ;",14945.792,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_partkey from partsupp            where ps_partkey > 220371.0 ;",648.244,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select s_suppkey from supplier            where s_suppkey > 8040.0 ;",35.289,supplier_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_availqty from partsupp            where ps_availqty > 995.0 ;",937.678,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_orderkey from orders            where o_orderkey > 10810465.0 ;",2369.699,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 278756.0 ;",143.82,part_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_retailprice from part            where p_retailprice > 1901.91 ;",125.231,part_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select r_regionkey from region            where r_regionkey > 4.0 ;",0.043,region_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 9026.0 ;",715.658,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 1.0 ;",242.202,part_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 6026.0 ;",802.94,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_suppkey from lineitem            where l_suppkey > 7009.0 ;",14242.065,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_orderkey from lineitem            where l_orderkey > 2348356.0 ;",14396.566,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_partkey from lineitem            where l_partkey > 138634.0 ;",14357.162,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_partkey from partsupp            where ps_partkey > 199562.0 ;",667.224,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_suppkey from lineitem            where l_suppkey > 11007.0 ;",14167.266,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 5034.0 and partsupp.ps_suppkey > 10033.0 ;",2424.952,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 197904.0 and partsupp.ps_partkey > 12.0 ;",5245.947,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey ;",9028.506,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 299993.0 and orders.o_custkey > 225127.0 ;",4126.08,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 1.0 and partsupp.ps_partkey > 301367.0 ;",3388.476,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 298062.0 and partsupp.ps_partkey > 301367.0 ;",2062.132,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey ;",3910.481,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 149530.0 and orders.o_custkey > 299999.0 ;",3403.337,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 73876.0 and orders.o_custkey > 149324.0 ;",6968.084,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 1.0 and partsupp.ps_suppkey > 4998.0 ;",3159.408,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 224101.0 and orders.o_custkey > 7.0 ;",8732.948,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 10037.0 and partsupp.ps_suppkey > 10033.0 ;",1808.744,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 15018.0 and partsupp.ps_suppkey > 20000.0 ;",452.533,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 197904.0 and partsupp.ps_partkey > 301367.0 ;",2579.342,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 298062.0 and partsupp.ps_partkey > 199562.0 ;",2465.398,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 100291.0 and partsupp.ps_partkey > 12.0 ;",5530.401,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 197904.0 and partsupp.ps_partkey > 399973.0 ;",1473.592,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 197904.0 and partsupp.ps_partkey > 199562.0 ;",3935.497,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 399980.0 and partsupp.ps_partkey > 399973.0 ;",546.215,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 399980.0 and partsupp.ps_partkey > 301367.0 ;",1120.13,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey ;",5189.81,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 5034.0 and partsupp.ps_suppkey > 20000.0 ;",389.439,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 20000.0 and partsupp.ps_suppkey > 15002.0 ;",9.249,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 399980.0 and partsupp.ps_partkey > 12.0 ;",3540.551,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 15018.0 and partsupp.ps_suppkey > 10033.0 ;",1360.405,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 32.0 and orders.o_custkey > 225127.0 ;",5152.756,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 32.0 and orders.o_custkey > 7.0 ;",11666.164,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 1.0 and partsupp.ps_partkey > 12.0 ;",7909.202,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 1.0 and partsupp.ps_suppkey > 2.0 ;",4177.824,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 399980.0 and partsupp.ps_partkey > 99956.0 ;",2566.175,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 5034.0 and partsupp.ps_suppkey > 15002.0 ;",1249.757,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join nation on supplier.s_nationkey=nation.n_nationkey ;",42.914,supplier_table_stats.json,nation_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 73876.0 and orders.o_custkey > 74380.0 ;",9360.964,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 1.0 and partsupp.ps_partkey > 199562.0 ;",4868.887,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 1.0 and partsupp.ps_suppkey > 10033.0 ;",2128.946,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 149530.0 and orders.o_custkey > 225127.0 ;",4783.134,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 32.0 and orders.o_custkey > 299999.0 ;",4126.591,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 32.0 and orders.o_custkey > 149324.0 ;",7213.241,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 149530.0 and orders.o_custkey > 74380.0 ;",8009.454,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from region         join nation on region.r_regionkey=nation.n_regionkey ;",0.155,region_table_stats.json,nation_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 10037.0 and partsupp.ps_suppkey > 20000.0 ;",372.492,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 299993.0 and orders.o_custkey > 7.0 ;",8234.241,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 20000.0 and partsupp.ps_suppkey > 4998.0 ;",8.333,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 299993.0 and orders.o_custkey > 299999.0 ;",3444.726,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 299993.0 and orders.o_custkey > 149324.0 ;",5453.03,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 10037.0 and partsupp.ps_suppkey > 15002.0 ;",1197.284,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from customer         join orders on customer.c_custkey=orders.o_custkey        where customer.c_custkey > 73876.0 and orders.o_custkey > 225127.0 ;",5048.914,customer_table_stats.json,orders_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from part         join partsupp on part.p_partkey=partsupp.ps_partkey        where part.p_partkey > 100291.0 and partsupp.ps_partkey > 301367.0 ;",2678.143,part_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 10037.0 and partsupp.ps_suppkey > 4998.0 ;",2279.716,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) Select * from supplier         join partsupp on supplier.s_suppkey=partsupp.ps_suppkey        where supplier.s_suppkey > 1.0 and partsupp.ps_suppkey > 15002.0 ;",1321.222,supplier_table_stats.json,partsupp_table_stats.json
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_orderkey from lineitem            where l_orderkey > 595810.0 ;",13745.876,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_partkey from lineitem            where l_partkey > 19251.0 ;",13860.647,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 278756.0 ;",152.695,part_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_orderkey from orders            where o_orderkey > 4197987.0 ;",2442.675,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_availqty from partsupp            where ps_availqty > 6526.0 ;",733.321,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_extendedprice from lineitem            where l_extendedprice > 33391.34 ;",14283.369,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_retailprice from part            where p_retailprice > 1197.17 ;",232.036,part_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select s_acctbal from supplier            where s_acctbal > 5621.87 ;",15.175,supplier_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_totalprice from orders            where o_totalprice > 77685.24 ;",2749.843,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_custkey from customer            where c_custkey > 133920.0 ;",165.772,customer_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_orderkey from lineitem            where l_orderkey > 10203968.0 ;",14383.163,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select r_regionkey from region            where r_regionkey > 4.0 ;",0.045,region_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_suppkey from lineitem            where l_suppkey > 6021.0 ;",13868.268,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_orderkey from lineitem            where l_orderkey > 4206566.0 ;",14309.966,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 19229.0 ;",245.701,part_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_availqty from partsupp            where ps_availqty > 3013.0 ;",824.936,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 338853.0 ;",124.753,part_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_custkey from orders            where o_custkey > 88949.0 ;",2403.879,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select s_suppkey from supplier            where s_suppkey > 1010.0 ;",23.181,supplier_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select r_regionkey from region            where r_regionkey > 2.0 ;",0.045,region_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_custkey from orders            where o_custkey > 225127.0 ;",3015.531,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_name from customer            where c_name > 'Customer#000224101' ;",249.028,customer_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_phone from customer            where c_phone > '22-593-812-5142' ;",151.592,customer_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_clerk from orders            where o_clerk > 'Clerk#000000200' ;",3649.138,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_orderdate from orders            where o_orderdate > '1992-08-27' ;",2996.855,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_orderdate from orders            where o_orderdate > '1996-12-09' ;",2564.598,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_clerk from orders            where o_clerk > 'Clerk#000001093' ;",2855.173,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 15002.0 ;",898.427,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select p_partkey from part            where p_partkey > 1.0 ;",269.442,part_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_extendedprice from lineitem            where l_extendedprice > 59448.64 ;",13745.922,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_orderkey from lineitem            where l_orderkey > 4816449.0 ;",14485.047,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select s_name from supplier            where s_name > 'Supplier#000000001       ' ;",45.609,supplier_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_comment from orders            where o_comment > 'equests. even theodolites among the slyly even instructions cajole blithel' ;",2652.048,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select o_custkey from orders            where o_custkey > 209780.0 ;",2191.242,orders_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_custkey from customer            where c_custkey > 269314.0 ;",94.449,customer_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select ps_suppkey from partsupp            where ps_suppkey > 16951.0 ;",791.915,partsupp_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select c_phone from customer            where c_phone > '12-573-196-1875' ;",207.824,customer_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select n_name from nation            where n_name > 'VIETNAM                  ' ;",0.048,nation_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select l_extendedprice from lineitem            where l_extendedprice > 40597.26 ;",14246.813,lineitem_table_stats.json,
"EXPLAIN (ANALYZE true, COSTS true, FORMAT json) select s_name from supplier            where s_name > 'Supplier#000011034       ' ;",36.521,supplier_table_stats.json,
